TF_ID	TF_name	gene_ID	gene_name	effect	evidence	evidence_function	confidence
ECK125158217	RcdA	ECK120003444	asr	+	[BPP|S|Binding of purified proteins],[IC|W|Inferred by curator]	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	STRONG
ECK125158217	RcdA	ECK120003198	bluF	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125158217	RcdA	ECK120003142	csgD	+	[BPP|S|Binding of purified proteins],[IC|W|Inferred by curator]	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	STRONG
ECK125158217	RcdA	ECK120003141	csgE	+	[BPP|S|Binding of purified proteins],[IC|W|Inferred by curator]	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	STRONG
ECK125158217	RcdA	ECK120003140	csgF	+	[BPP|S|Binding of purified proteins],[IC|W|Inferred by curator]	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	STRONG
ECK125158217	RcdA	ECK120003139	csgG	+	[BPP|S|Binding of purified proteins],[IC|W|Inferred by curator]	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator]	STRONG
ECK125158217	RcdA	ECK120002563	rmf	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125158217	RcdA	ECK120001677	rsd	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125158217	RcdA	ECK120000973	sulA	-	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125158217	RcdA	ECK120002768	yagK	-	[BPP|S|Binding of purified proteins]	[]	STRONG
ECK125158217	RcdA	ECK120001588	ydeI	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125162247	RclR	ECK120002793	rclA	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125162247	RclR	ECK120002792	rclB	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125162247	RclR	ECK120002791	rclC	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120033010	RcnR	ECK120003720	rcnA	-	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120033010	RcnR	ECK120003721	rcnB	-	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120033010	RcnR	ECK120003719	rcnR	-	[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	STRONG
ECK125257195	RcsAB	ECK120003142	csgD	-	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125257195	RcsAB	ECK120003141	csgE	-	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125257195	RcsAB	ECK120003140	csgF	-	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125257195	RcsAB	ECK120003139	csgG	-	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125257195	RcsAB	ECK120000313	flhC	-	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK125257195	RcsAB	ECK120000314	flhD	-	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK125257195	RcsAB	ECK120000811	rcsA	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],]	STRONG
ECK125257195	RcsAB	ECK120003690	wcaA	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],]	STRONG
ECK125257195	RcsAB	ECK120003689	wcaB	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],]	STRONG
ECK125257195	RcsAB	ECK120003693	wza	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],]	STRONG
ECK125257195	RcsAB	ECK120003692	wzb	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],]	STRONG
ECK125257195	RcsAB	ECK120003691	wzc	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],]	STRONG
ECK125257195	RcsAB	ECK120001851	yjbE	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[GEA|W|Gene expression analysis]	WEAK
ECK125257195	RcsAB	ECK120001852	yjbF	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[GEA|W|Gene expression analysis]	WEAK
ECK125257195	RcsAB	ECK120001853	yjbG	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[GEA|W|Gene expression analysis]	WEAK
ECK125257195	RcsAB	ECK120001854	yjbH	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[GEA|W|Gene expression analysis]	WEAK
ECK120011324	RcsB	ECK120003365	bdm	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120000333	ftsA	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120000341	ftsZ	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120002568	gadA	-	[BPP|S|Binding of purified proteins],[IHBCE|W|Inferred by a human based on computational evidence],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120001446	gadB	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[GEA|W|Gene expression analysis]	WEAK
ECK120011324	RcsB	ECK120003375	gadC	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[GEA|W|Gene expression analysis]	WEAK
ECK120011324	RcsB	ECK120002126	gadX	-	[BPP|S|Binding of purified proteins],[IHBCE|W|Inferred by a human based on computational evidence],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120002624	gadY	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120001364	hdeA	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120001365	hdeB	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120001451	hdeD	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120003065	lolA	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[GEA|W|Gene expression analysis]	WEAK
ECK120011324	RcsB	ECK120000672	osmB	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[GEA|W|Gene expression analysis]	WEAK
ECK120011324	RcsB	ECK120000673	osmC	+	[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120002355	rarA	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[GEA|W|Gene expression analysis]	WEAK
ECK120011324	RcsB	ECK120001827	rpoE	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[]	STRONG
ECK120011324	RcsB	ECK120002576	rprA	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120002216	rseA	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[]	STRONG
ECK120011324	RcsB	ECK120003918	rseB	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[]	STRONG
ECK120011324	RcsB	ECK120003917	rseC	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[]	STRONG
ECK120011324	RcsB	ECK125256960	rseD	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[]	STRONG
ECK120011324	RcsB	ECK120003379	safA	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120001464	sra	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120003378	ydeO	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120003380	ydeP	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120011324	RcsB	ECK120001366	yhiD	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK125257193	RcsB-BglJ	ECK120000110	bglB	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK125257193	RcsB-BglJ	ECK120000111	bglF	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK125257193	RcsB-BglJ	ECK120000112	bglG	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[SM|S|Site mutation]	STRONG
ECK125257193	RcsB-BglJ	ECK120000524	leuO	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK125257193	RcsB-BglJ	ECK120000649	sfsB	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120003613	yecT	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120001917	yehF	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120004134	ygiZ	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120001650	yidL	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120002844	ykiA	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120003320	ynbA	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120003321	ynbB	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120003322	ynbC	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120003323	ynbD	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120003544	ynjI	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK125257193	RcsB-BglJ	ECK120004125	yqhG	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[GEA|W|Gene expression analysis]	WEAK
ECK120048934	RelB	ECK120001114	hokD	-	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120048934	RelB	ECK120000827	relB	-	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120048934	RelB	ECK120001115	relE	-	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK125257202	RelB-RelE	ECK120001114	hokD	-	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],]	STRONG
ECK125257202	RelB-RelE	ECK120000827	relB	-	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],]	STRONG
ECK125257202	RelB-RelE	ECK120001115	relE	-	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis],]	STRONG
ECK120012877	RhaR	ECK120000833	rhaR	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120012877	RhaR	ECK120000834	rhaS	+	[BPP|S|Binding of purified proteins]	[GEA|W|Gene expression analysis]	STRONG
ECK120012337	RhaS	ECK120001798	rhaA	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120012337	RhaS	ECK120001799	rhaB	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
ECK120012337	RhaS	ECK120001797	rhaD	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	[GEA|W|Gene expression analysis]	STRONG
